                     timestamp      open      high       low     close       volume  Bollinger_High  Bollinger_Med  Bollinger_Low      SMA200        RSI     Regime  Buy_Signal  Sell_Signal  Buy_Signal_Bollinger  Buy_Signal_Regime  Sell_Signal_Bollinger  Sell_Signal_Regime
4154 2023-11-09 19:00:00+00:00  183.1100  183.1100  182.1600  182.3750    5347700.0      183.818623     182.720740     181.622857  180.704535  53.972506    Uptrend       False        False                 False               True                  False               False
4155 2023-11-09 20:00:00+00:00  182.3700  182.4800  181.8100  182.4400    8471506.0      183.799704     182.742240     181.684776  180.708910  54.008523    Uptrend       False        False                 False               True                  False               False
4156 2023-11-09 21:00:00+00:00  182.4400  182.6400  182.2100  182.4900    8615497.0      183.788640     182.759235     181.729830  180.713355  54.036329    Uptrend       False        False                 False               True                  False               False
4157 2023-11-09 22:00:00+00:00  182.4700  182.6000  182.2800  182.2900      61821.0      183.791583     182.744070     181.696557  180.717750  53.905311    Uptrend       False        False                 False               True                  False               False
4158 2023-11-09 23:00:00+00:00  182.2800  182.4300  182.2100  182.3500      87812.0      183.792947     182.740070     181.687193  180.722385  53.938984    Uptrend       False        False                 False               True                  False               False
4159 2023-11-10 00:00:00+00:00  182.3900  182.4900  182.1200  182.3800      22753.0      183.776353     182.714570     181.652787  180.727185  53.955886    Uptrend       False        False                 False               True                  False               False
4160 2023-11-10 09:00:00+00:00  182.0800  182.3200  181.7800  182.3200      32460.0      183.767189     182.692070     181.616951  180.732012  53.916118    Uptrend       False        False                 False               True                  False               False
4161 2023-11-10 10:00:00+00:00  182.1700  182.1700  181.9200  182.1600      14009.0      183.759030     182.660570     181.562110  180.737322  53.809824    Uptrend       False        False                 False               True                  False               False
4162 2023-11-10 11:00:00+00:00  182.1000  182.1700  181.8900  182.0400      13896.0      183.763837     182.632570     181.501303  180.742702  53.729980    Uptrend       False        False                 False               True                  False               False
4163 2023-11-10 12:00:00+00:00  182.0500  183.0000  182.0400  182.9900      63036.0      183.798100     182.660570     181.523040  180.748367  54.269867    Uptrend       False        False                 False               True                  False               False
4164 2023-11-10 13:00:00+00:00  182.0700  183.4500  181.7100  183.3700     174619.0      183.873790     182.721570     181.569350  180.753772  54.483373    Uptrend       False        False                 False               True                  False               False
4165 2023-11-10 14:00:00+00:00  183.3603  184.7900  183.2100  184.1800    8024448.0      184.114659     182.810570     181.506481  180.759622  54.934122    Uptrend       False        False                 False               True                   True               False
4166 2023-11-10 15:00:00+00:00  184.1700  184.4900  183.5300  184.3200    7904978.0      184.338576     182.921070     181.503564  180.765587  55.011512    Uptrend       False        False                 False               True                  False               False
4167 2023-11-10 16:00:00+00:00  184.3300  184.9400  184.3000  184.7300    5488732.0      184.635758     183.038070     181.440382  180.771577  55.237758    Uptrend       False        False                 False               True                   True               False
4168 2023-11-10 17:00:00+00:00  184.7300  185.4300  184.6600  185.2837    6356120.0      185.030310     183.169825     181.309340  180.777769  55.541221    Uptrend       False        False                 False               True                   True               False
4169 2023-11-10 18:00:00+00:00  185.2800  185.8300  185.1600  185.7401    5270233.0      185.464376     183.291880     181.119384  180.784189  55.789516    Uptrend       False        False                 False               True                   True               False
4170 2023-11-10 19:00:00+00:00  185.7500  185.9750  185.5550  185.5801    5540019.0      185.793850     183.402885     181.011920  180.790479  55.679954    Uptrend       False        False                 False               True                  False               False
4171 2023-11-10 20:00:00+00:00  185.5850  186.5650  185.5800  186.3400   13085054.0      186.227221     183.521385     180.815549  180.797104  56.091548    Uptrend       False        False                 False               True                   True               False
4172 2023-11-10 21:00:00+00:00  186.3400  186.5100  186.0100  186.1100   13943363.0      186.559688     183.630385     180.701082  180.804169  55.933536    Uptrend       False        False                 False               True                  False               False
4173 2023-11-10 22:00:00+00:00  186.1100  186.4000  185.9400  186.0100     211358.0      186.869682     183.774945     180.680208  180.811222  55.864769    Uptrend       False        False                 False               True                  False               False
4174 2023-11-10 23:00:00+00:00  186.0000  186.1000  185.9500  186.0300      27278.0      187.130847     183.957695     180.784543  180.818061  55.875673    Uptrend       False        False                 False               True                  False               False
4175 2023-11-11 00:00:00+00:00  186.0300  186.2600  186.0000  186.2600      23808.0      187.392521     184.148695     180.904869  180.825096  56.001311    Uptrend       False        False                 False               True                  False               False
4176 2023-11-13 09:00:00+00:00  185.3500  185.7000  185.3500  185.6100      21025.0      187.514351     184.304695     181.095039  180.831968  55.552044    Uptrend       False        False                 False               True                  False               False
4177 2023-11-13 10:00:00+00:00  185.6000  185.7500  185.5500  185.7500      11891.0      187.606299     184.477695     181.349091  180.838978  55.629098    Uptrend       False        False                 False               True                  False               False
4178 2023-11-13 11:00:00+00:00  185.7400  185.7500  185.4700  185.7000      21051.0      187.656727     184.645195     181.633663  180.845758  55.594504    Uptrend       False        False                 False               True                  False               False
4179 2023-11-13 12:00:00+00:00  185.7000  186.4000  185.7000  186.1300     152667.0      187.721190     184.832695     181.944200  180.852838  55.831903    Uptrend       False        False                 False               True                  False               False
4180 2023-11-13 13:00:00+00:00  185.7519  186.3900  185.0300  185.6900     187845.0      187.668423     185.001195     182.333967  180.859668  55.526619    Uptrend       False        False                 False               True                  False               False
4181 2023-11-13 14:00:00+00:00  185.7000  186.0300  184.2700  184.6000    6825427.0      187.462486     185.123195     182.783904  180.865953  54.780857    Uptrend       False        False                 False               True                  False               False
4182 2023-11-13 15:00:00+00:00  184.6000  184.9700  184.2100  184.6450    6874614.0      187.137307     185.253445     183.369583  180.872276  54.806042    Uptrend       False        False                 False               True                  False               False
4183 2023-11-13 16:00:00+00:00  184.6400  185.1400  184.6400  184.7900    4990265.0      186.935568     185.343445     183.751322  180.878576  54.887409    Uptrend       False        False                 False               True                  False               False
4184 2023-11-13 17:00:00+00:00  184.7900  184.9000  184.3900  184.8200    4264839.0      186.753754     185.415945     184.078136  180.884951  54.904292    Uptrend       False        False                 False               True                  False               False
4185 2023-11-13 18:00:00+00:00  184.8200  184.9900  184.4600  184.7228    2841196.0      186.699017     185.443085     184.187153  180.891277  54.837467    Uptrend       False        False                 False               True                  False               False
4186 2023-11-13 19:00:00+00:00  184.7275  185.0100  184.6000  184.9500    2903676.0      186.644952     185.474585     184.304218  180.897747  54.966229    Uptrend       False        False                 False               True                  False               False
4187 2023-11-13 20:00:00+00:00  184.9400  185.0800  184.6105  184.7700    6751762.0      186.641982     185.476585     184.311188  180.904277  54.841731    Uptrend       False        False                 False               True                  False               False
4188 2023-11-13 21:00:00+00:00  184.7700  184.8400  184.6000  184.7200    7688318.0      186.657538     185.448400     184.239262  180.910327  54.807075    Uptrend       False        False                 False               True                  False               False
4189 2023-11-13 22:00:00+00:00  184.6900  184.7900  184.6900  184.7700      17504.0      186.635869     185.399895     184.163921  180.916572  54.835759    Uptrend       False        False                 False               True                  False               False
4190 2023-11-13 23:00:00+00:00  184.7100  184.9500  184.7100  184.8999      20039.0      186.617488     185.365885     184.114282  180.922912  54.910483    Uptrend       False        False                 False               True                  False               False
4191 2023-11-14 00:00:00+00:00  184.8300  185.0200  184.8300  185.0200      19329.0      186.475994     185.299885     184.123776  180.929332  54.979695    Uptrend       False        False                 False               True                  False               False
4192 2023-11-14 09:00:00+00:00  184.9900  185.4700  184.9900  185.1500      13632.0      186.368690     185.251885     184.135080  180.935753  55.054748    Uptrend       False        False                 False               True                  False               False
4193 2023-11-14 10:00:00+00:00  185.1200  185.2800  185.0000  185.0000      16663.0      186.266652     185.201385     184.136118  180.942058  54.948520    Uptrend       False        False                 False               True                  False               False
4194 2023-11-14 11:00:00+00:00  185.0500  185.0700  185.0000  185.0500       3014.0      186.148604     185.152385     184.156166  180.948543  54.977622    Uptrend       False        False                 False               True                  False               False
4195 2023-11-14 12:00:00+00:00  185.1500  185.2000  185.0000  185.0500      25410.0      185.948941     185.091885     184.234829  180.954938  54.977622    Uptrend       False        False                 False               True                  False               False
4196 2023-11-14 13:00:00+00:00  185.0600  188.1000  184.9700  187.8000    3212375.0      186.650410     185.201385     183.752360  180.962753  56.537368    Uptrend       False        False                 False               True                   True               False
4197 2023-11-14 14:00:00+00:00  187.7500  187.9600  186.3000  187.2600    9327888.0      186.969296     185.276885     183.584474  180.970293  56.153449    Uptrend       False        False                 False               True                   True               False
4198 2023-11-14 15:00:00+00:00  187.2650  187.5200  186.8500  187.0250    7207202.0      187.193020     185.343135     183.493250  180.977691  55.987168    Uptrend       False        False                 False               True                  False               False
4199 2023-11-14 16:00:00+00:00  187.0300  187.1600  186.4100  186.6600    4774016.0      187.278106     185.369635     183.461164  180.984921  55.729562    Uptrend       False        False                 False               True                  False               False
4200 2023-11-14 17:00:00+00:00  186.6600  187.4600  186.6100  187.4301    4269147.0      187.563903     185.456640     183.349377  180.992561  56.157317    Uptrend       False        False                 False               True                  False               False
4201 2023-11-14 18:00:00+00:00  187.4400  187.5000  187.1100  187.1901    3958982.0      187.783344     185.586145     183.388946  181.000101  55.987877    Uptrend       False        False                 False               True                  False               False
4202 2023-11-14 19:00:00+00:00  187.2000  187.9900  186.8200  187.9050    6121336.0      188.119730     185.749145     183.378560  181.008048  56.381869    Uptrend       False        False                 False               True                  False               False
4203 2023-11-14 20:00:00+00:00  187.9000  188.1100  187.2100  187.4400   10607065.0      188.318293     185.881645     183.444997  181.016013  56.053845    Uptrend       False        False                 False               True                  False               False
4204 2023-11-14 21:00:00+00:00  187.4400  187.5700  187.1300  187.2000   10251175.0      188.450707     186.000645     183.550583  181.024348  55.885191    Uptrend       False        False                 False               True                  False               False
4205 2023-11-14 22:00:00+00:00  187.2000  187.3200  187.1300  187.2500     223460.0      188.561042     186.127005     183.692968  181.032458  55.912965    Uptrend       False        False                 False               True                  False               False
4206 2023-11-14 23:00:00+00:00  187.2400  187.4309  187.2100  187.3300      32690.0      188.670931     186.246005     183.821079  181.040588  55.957553    Uptrend       False        False                 False               True                  False               False
4207 2023-11-15 00:00:00+00:00  187.3100  187.4000  187.1800  187.3301      27178.0      188.743410     186.374010     184.004610  181.048438  55.957609    Uptrend       False        False                 False               True                  False               False
4208 2023-11-15 09:00:00+00:00  187.8200  187.8600  187.7000  187.7800      13333.0      188.844041     186.527010     184.209979  181.055914  56.209188    Uptrend       False        False                 False               True                  False               False
4209 2023-11-15 10:00:00+00:00  187.8000  188.0500  187.8000  188.0100      11120.0      188.944247     186.689010     184.433773  181.063855  56.337333    Uptrend       False        False                 False               True                  False               False
4210 2023-11-15 11:00:00+00:00  187.9500  188.0900  187.9500  188.0000       6617.0      189.010474     186.844015     184.677556  181.071530  56.330131    Uptrend       False        False                 False               True                  False               False
4211 2023-11-15 12:00:00+00:00  187.9700  188.5200  187.9700  188.3000     119572.0      189.092369     187.008015     184.923661  181.079330  56.497826    Uptrend       False        False                 False               True                  False               False
4212 2023-11-15 13:00:00+00:00  188.1009  188.8800  187.4400  187.8600    1424333.0      189.073754     187.143515     185.213276  181.086926  56.179825    Uptrend       False        False                 False               True                  False               False
4213 2023-11-15 14:00:00+00:00  187.8900  188.7000  187.4400  188.2400    6630356.0      189.020849     187.305515     185.590181  181.094726  56.392866    Uptrend       False        False                 False               True                  False               False
4214 2023-11-15 15:00:00+00:00  188.2250  189.2400  187.8500  189.1750    7729482.0      189.078207     187.511765     185.945323  181.102954  56.910903    Uptrend       False        False                 False               True                   True               False
4215 2023-11-15 16:00:00+00:00  189.1750  189.5000  188.6100  188.7590    6684935.0      188.886851     187.697215     186.507579  181.110933  56.610187    Uptrend       False        False                 False               True                  False               False
4216 2023-11-15 17:00:00+00:00  188.7600  189.1700  188.5300  188.7997    4292252.0      189.030252     187.747200     186.464148  181.118918  56.632719    Uptrend       False        False                 False               True                  False               False
4217 2023-11-15 18:00:00+00:00  188.7900  189.0800  188.4650  188.9400    4078388.0      189.193213     187.831200     186.469187  181.126983  56.710600    Uptrend       False        False                 False               True                  False               False
4218 2023-11-15 19:00:00+00:00  188.9500  188.9600  188.1700  188.3126    3717157.0      189.220290     187.895580     186.570870  181.134745  56.256544    Uptrend       False        False                 False               True                  False               False
4219 2023-11-15 20:00:00+00:00  188.3200  188.5600  187.7800  188.0900    8079240.0      189.165678     187.967080     186.768482  181.142595  56.096390    Uptrend       False        False                 False               True                  False               False
4220 2023-11-15 21:00:00+00:00  188.1100  188.2800  187.8400  188.1000   10578974.0      189.174463     188.000575     186.826687  181.150100  56.102032    Uptrend       False        False                 False               True                  False               False
4221 2023-11-15 22:00:00+00:00  188.1000  188.1800  188.0100  188.0217     191200.0      189.155624     188.042155     186.928686  181.156963  56.045351    Uptrend       False        False                 False               True                  False               False
4222 2023-11-15 23:00:00+00:00  188.0700  189.6400  188.0700  189.0000      95566.0      189.283309     188.096905     186.910501  181.164061  56.596003    Uptrend       False        False                 False               True                  False               False
4223 2023-11-16 00:00:00+00:00  188.8500  189.0000  188.6300  188.7000      54389.0      189.333838     188.159905     186.985972  181.171271  56.378327    Uptrend       False        False                 False               True                  False               False
4224 2023-11-16 09:00:00+00:00  188.2000  188.6000  188.2000  188.3600      11771.0      189.308036     188.217905     187.127774  181.178541  56.132419    Uptrend       False        False                 False               True                  False               False
4225 2023-11-16 10:00:00+00:00  188.2200  188.4000  188.2100  188.3000      11352.0      189.266066     188.270405     187.274744  181.185478  56.089029    Uptrend       False        False                 False               True                  False               False
4226 2023-11-16 11:00:00+00:00  188.2600  188.3000  187.9000  188.0500      29572.0      189.211391     188.306405     187.401419  181.191968  55.908055    Uptrend       False        False                 False               True                  False               False
4227 2023-11-16 12:00:00+00:00  188.2100  188.3000  187.7000  188.2000      91767.0      189.139243     188.349900     187.560557  181.198438  55.993676    Uptrend       False        False                 False               True                  False               False
4228 2023-11-16 13:00:00+00:00  188.1500  189.1800  187.8100  189.1200     326684.0      189.228541     188.416900     187.605259  181.205368  56.514202    Uptrend       False        False                 False               True                  False               False
4229 2023-11-16 14:00:00+00:00  189.1300  190.9600  188.9200  190.6900   13554269.0      189.810749     188.550900     187.291051  181.212793  57.378852    Uptrend       False        False                 False               True                   True               False
4230 2023-11-16 15:00:00+00:00  190.6850  190.8500  189.0100  189.4550    8430058.0      189.915482     188.623650     187.331818  181.219571  56.490847    Uptrend       False        False                 False               True                  False               False
4231 2023-11-16 16:00:00+00:00  189.4600  189.5700  188.7200  189.2900    5630495.0      189.987260     188.673150     187.359040  181.226461  56.373699    Uptrend       False        False                 False               True                  False               False
4232 2023-11-16 17:00:00+00:00  189.2900  189.9800  189.1900  189.7550    4158160.0      190.106859     188.767900     187.428941  181.233528  56.628445    Uptrend       False        False                 False               True                  False               False
4233 2023-11-16 18:00:00+00:00  189.7600  189.7800  188.6500  189.2800    3876214.0      190.153583     188.819900     187.486217  181.240493  56.290991    Uptrend       False        False                 False               True                  False               False
4234 2023-11-16 19:00:00+00:00  189.2850  189.7350  189.2150  189.5750    3886642.0      190.205889     188.839900     187.473911  181.247431  56.452964    Uptrend       False        False                 False               True                  False               False
4235 2023-11-16 20:00:00+00:00  189.5700  189.8700  189.3303  189.7700    7958141.0      190.314322     188.890450     187.466578  181.254341  56.559908    Uptrend       False        False                 False               True                  False               False
4236 2023-11-16 21:00:00+00:00  189.7600  190.1600  189.6700  190.1000    6248016.0      190.472521     188.955465     187.438409  181.261391  56.740597    Uptrend       False        False                 False               True                  False               False
4237 2023-11-16 22:00:00+00:00  190.1400  190.1600  189.9500  189.9600      75923.0      190.585334     189.006465     187.427596  181.268521  56.640145    Uptrend       False        False                 False               True                  False               False
4238 2023-11-16 23:00:00+00:00  190.0300  190.0400  189.7300  190.0400      37376.0      190.699177     189.092835     187.486493  181.275718  56.684185    Uptrend       False        False                 False               True                  False               False
4239 2023-11-17 00:00:00+00:00  190.0500  190.5200  190.0500  190.5100      74510.0      190.863777     189.213835     187.563893  181.283308  56.942408    Uptrend       False        False                 False               True                  False               False
4240 2023-11-17 09:00:00+00:00  189.8000  190.3000  189.8000  190.0500      25216.0      190.916324     189.311335     187.706346  181.290673  56.610451    Uptrend       False        False                 False               True                  False               False
4241 2023-11-17 10:00:00+00:00  190.0600  190.3100  190.0600  190.1500      19324.0      190.947042     189.417750     187.888458  181.297983  56.665646    Uptrend       False        False                 False               True                  False               False
4242 2023-11-17 11:00:00+00:00  190.1500  190.1800  189.8200  190.0000      13904.0      191.004511     189.467750     187.930989  181.305388  56.557186    Uptrend       False        False                 False               True                  False               False
4243 2023-11-17 12:00:00+00:00  190.0800  190.2900  190.0000  190.1000      50816.0      191.055674     189.537750     188.019826  181.312943  56.612827    Uptrend       False        False                 False               True                  False               False
4244 2023-11-17 13:00:00+00:00  190.1500  190.3900  189.6300  189.9500     191816.0      191.043919     189.617250     188.190581  181.320443  56.503728    Uptrend       False        False                 False               True                  False               False
4245 2023-11-17 14:00:00+00:00  189.9100  190.4000  189.1400  189.7700    9094775.0      190.983581     189.690750     188.397919  181.327678  56.372709    Uptrend       False        False                 False               True                  False               False
4246 2023-11-17 15:00:00+00:00  189.7700  189.7800  188.5700  189.5709    8322411.0      190.821661     189.766795     188.711929  181.335809  56.227770    Uptrend       False        False                 False               True                  False               False
4247 2023-11-17 16:00:00+00:00  189.5700  189.6000  188.8200  189.2450    4531291.0      190.634708     189.819045     189.003382  181.343681  55.990948    Uptrend       False        False                 False               True                  False               False
4248 2023-11-17 17:00:00+00:00  189.2450  189.4600  188.8900  189.2500    3217696.0      190.620634     189.825545     189.030456  181.351596  55.993805    Uptrend       False        False                 False               True                  False               False
4249 2023-11-17 18:00:00+00:00  189.2500  189.7401  189.0850  189.5386    3250004.0      190.465055     189.767975     189.070895  181.359585  56.158960    Uptrend       False        False                 False               True                  False               False
4250 2023-11-17 19:00:00+00:00  189.5400  189.9700  189.5350  189.9700    3773250.0      190.480632     189.793725     189.106818  181.367560  56.404757    Uptrend       False        False                 False               True                  False               False
4251 2023-11-17 20:00:00+00:00  189.9700  190.1800  189.5200  189.7100    8444498.0      190.463363     189.814725     189.166087  181.375463  56.213856    Uptrend       False        False                 False               True                  False               False
4252 2023-11-17 21:00:00+00:00  189.6900  189.9700  189.6000  189.9500    9341150.0      190.475088     189.824475     189.173862  181.383268  56.350907    Uptrend       False        False                 False               True                  False               False
4253 2023-11-17 22:00:00+00:00  189.8800  190.0400  189.6900  189.9300     626682.0      190.458647     189.856975     189.255303  181.391128  56.336139    Uptrend       False        False                 False               True                  False               False
4254 2023-11-17 23:00:00+00:00  189.9000  189.9700  189.7800  189.9500       5488.0      190.464309     189.875725     189.287141  181.398986  56.347637    Uptrend       False        False                 False               True                  False               False
4255 2023-11-18 00:00:00+00:00  189.9000  189.9000  189.6900  189.6900       9974.0      190.464203     189.871725     189.279247  181.406643  56.154442    Uptrend       False        False                 False               True                  False               False
4256 2023-11-20 09:00:00+00:00  189.5200  189.6000  188.9200  189.5700      44507.0      190.441888     189.845225     189.248562  181.414308  56.065276    Uptrend       False        False                 False               True                  False               False
4257 2023-11-20 10:00:00+00:00  189.5500  189.6800  189.5000  189.6700      21888.0      190.429618     189.830725     189.231832  181.422043  56.123626    Uptrend       False        False                 False               True                  False               False
4258 2023-11-20 11:00:00+00:00  189.6700  189.8800  189.5800  189.5900      15119.0      190.407790     189.808225     189.208660  181.429763  56.063759    Uptrend       False        False                 False               True                  False               False
4259 2023-11-20 12:00:00+00:00  189.6700  189.6800  189.4000  189.5000      33482.0      190.277128     189.757725     189.238322  181.437348  55.996225    Uptrend       False        False                 False               True                  False               False
4260 2023-11-20 13:00:00+00:00  189.6800  190.2500  189.1300  190.1500     218085.0      190.295051     189.762725     189.230399  181.445073  56.377642    Uptrend       False        False                 False               True                  False               False
4261 2023-11-20 14:00:00+00:00  190.1300  191.6690  189.5500  191.2200    6914156.0      190.632715     189.816225     188.999735  181.453583  56.994354    Uptrend       False        False                 False               True                   True               False
4262 2023-11-20 15:00:00+00:00  191.2200  191.3687  190.4300  191.1121    6387227.0      190.863491     189.871830     188.880169  181.462185  56.912808    Uptrend       False        False                 False               True                   True               False
4263 2023-11-20 16:00:00+00:00  191.1200  191.3700  191.0101  191.3199    4002881.0      191.106485     189.932825     188.759165  181.470864  57.031799    Uptrend       False        False                 False               True                   True               False
4264 2023-11-20 17:00:00+00:00  191.3200  191.5500  191.0800  191.1500    3354819.0      191.280972     189.992825     188.704678  181.479689  56.902671    Uptrend       False        False                 False               True                  False               False
4265 2023-11-20 18:00:00+00:00  191.1600  191.8000  191.1300  191.6825    4773891.0      191.566224     190.088450     188.610676  181.488916  57.207863    Uptrend       False        False                 False               True                   True               False
4266 2023-11-20 19:00:00+00:00  191.6850  191.7700  191.3300  191.5900    3445650.0      191.783271     190.189405     188.595539  181.498242  57.137224    Uptrend       False        False                 False               True                  False               False
4267 2023-11-20 20:00:00+00:00  191.5900  191.9050  191.1600  191.5000    7620570.0      191.931483     190.302155     188.672827  181.507535  57.068318    Uptrend       False        False                 False               True                  False               False
4268 2023-11-20 21:00:00+00:00  191.5000  191.5200  191.4100  191.5000    9453852.0      192.048560     190.414655     188.780750  181.516922  57.068318    Uptrend       False        False                 False               True                  False               False
4269 2023-11-20 22:00:00+00:00  191.4500  191.5400  191.4500  191.5000      32586.0      192.159927     190.512725     188.865523  181.526702  57.068318    Uptrend       False        False                 False               True                  False               False
4270 2023-11-20 23:00:00+00:00  191.5300  191.6200  191.4700  191.5100      24183.0      192.271854     190.589725     188.907596  181.536377  57.074157    Uptrend       False        False                 False               True                  False               False
4271 2023-11-21 00:00:00+00:00  191.5400  191.6500  191.4600  191.6500      14338.0      192.378463     190.686725     188.994987  181.546292  57.156147    Uptrend       False        False                 False               True                  False               False
4272 2023-11-21 09:00:00+00:00  191.4100  191.4100  191.1000  191.1200       7269.0      192.411742     190.745225     189.078708  181.556077  56.743778    Uptrend       False        False                 False               True                  False               False
4273 2023-11-21 10:00:00+00:00  191.2000  191.2000  191.1800  191.1800        677.0      192.440680     190.807725     189.174770  181.565897  56.779257    Uptrend       False        False                 False               True                  False               False
4274 2023-11-21 11:00:00+00:00  191.2000  191.2500  190.9200  191.1300      24465.0      192.456144     190.866725     189.277306  181.575732  56.740280    Uptrend       False        False                 False               True                  False               False
4275 2023-11-21 12:00:00+00:00  191.1500  191.4400  191.0500  191.1500      36965.0      192.437740     190.939725     189.441710  181.585442  56.752215    Uptrend       False        False                 False               True                  False               False
4276 2023-11-21 13:00:00+00:00  191.1500  191.5400  190.5900  190.6000     197835.0      192.362828     190.991225     189.619622  181.594862  56.322751    Uptrend       False        False                 False               True                  False               False
4277 2023-11-21 14:00:00+00:00  190.5800  191.5200  190.4950  190.8200    5302845.0      192.283555     191.048725     189.813895  181.604612  56.455221    Uptrend       False        False                 False               True                  False               False
4278 2023-11-21 15:00:00+00:00  190.8350  191.0800  190.0700  190.2475    6697967.0      192.187628     191.081600     189.975572  181.614066  56.010933    Uptrend       False        False                 False               True                  False               False
4279 2023-11-21 16:00:00+00:00  190.2500  190.3100  189.7400  190.2219    4067258.0      192.048078     191.117695     190.187312  181.623702  55.991130    Uptrend       False        False                 False               True                  False               False
4280 2023-11-21 17:00:00+00:00  190.2350  190.5950  190.0900  190.5300    3209508.0      192.000384     191.136695     190.273006  181.633717  56.178528    Uptrend       False        False                 False               True                  False               False
4281 2023-11-21 18:00:00+00:00  190.5290  190.6000  190.0400  190.4200    2948341.0      192.013702     191.096695     190.179688  181.643777  56.092822    Uptrend       False        False                 False               True                  False               False
4282 2023-11-21 19:00:00+00:00  190.4100  190.6150  190.1900  190.5175    3066436.0      192.017971     191.066965     190.115959  181.653118  56.152412    Uptrend       False        False                 False               True                  False               False
4283 2023-11-21 20:00:00+00:00  190.5100  190.7300  190.2900  190.6500    7424442.0      191.993627     191.033470     190.073313  181.662813  56.233540    Uptrend       False        False                 False               True                  False               False
4284 2023-11-21 21:00:00+00:00  190.6400  190.7700  190.2500  190.5600    5012139.0      191.984041     191.003970     190.023899  181.672593  56.162603    Uptrend       False        False                 False               True                  False               False
4285 2023-11-21 22:00:00+00:00  190.5700  190.7500  190.4700  190.6600      25727.0      191.891816     190.952845     190.013874  181.682373  56.224269    Uptrend       False        False                 False               True                  False               False
4286 2023-11-21 23:00:00+00:00  190.6200  190.6200  190.3700  190.5100      33950.0      191.808807     190.898845     189.988883  181.691817  56.105289    Uptrend       False        False                 False               True                  False               False
4287 2023-11-22 00:00:00+00:00  190.5500  190.5900  190.3000  190.3000      32243.0      191.740553     190.838845     189.937137  181.701302  55.938731    Uptrend       False        False                 False               True                  False               False
4288 2023-11-22 09:00:00+00:00  190.3800  190.5000  190.3800  190.5000      12208.0      191.648272     190.788845     189.929418  181.710627  56.063577    Uptrend       False        False                 False               True                  False               False
4289 2023-11-22 10:00:00+00:00  190.5100  190.9800  190.5000  190.8800      12765.0      191.554892     190.757845     189.960798  181.720282  56.300021    Uptrend       False        False                 False               True                  False               False
4290 2023-11-22 11:00:00+00:00  190.8000  190.9400  190.6900  190.7000      11826.0      191.435847     190.717345     189.998843  181.729827  56.156152    Uptrend       False        False                 False               True                  False               False
4291 2023-11-22 12:00:00+00:00  190.7000  191.1500  190.6900  191.0200      69757.0      191.283028     190.685845     190.088662  181.739817  56.355423    Uptrend       False        False                 False               True                  False               False
4292 2023-11-22 13:00:00+00:00  190.7200  191.1800  190.1000  191.1785     159660.0      191.294935     190.688770     190.082605  181.749906  56.453946    Uptrend       False        False                 False               True                  False               False
4293 2023-11-22 14:00:00+00:00  191.1500  192.9300  191.1100  191.9125    7822627.0      191.508538     190.725395     189.942252  181.760042  56.906701    Uptrend       False        False                 False               True                   True               False
4294 2023-11-22 15:00:00+00:00  191.9200  192.3700  191.3900  191.4500    6286072.0      191.568775     190.741395     189.914015  181.769943  56.534464    Uptrend       False        False                 False               True                  False               False
4295 2023-11-22 16:00:00+00:00  191.4550  191.8650  191.4400  191.6623    3527773.0      191.671529     190.767010     189.862491  181.780209  56.665234    Uptrend       False        False                 False               True                  False               False
4296 2023-11-22 17:00:00+00:00  191.6650  191.9600  191.5500  191.9050    3498256.0      191.859173     190.832260     189.805347  181.790586  56.814512    Uptrend       False        False                 False               True                   True               False
4297 2023-11-22 18:00:00+00:00  191.9000  192.0900  191.5300  191.6300    3611173.0      191.956844     190.872760     189.788676  181.800321  56.592509    Uptrend       False        False                 False               True                  False               False
4298 2023-11-22 19:00:00+00:00  191.6200  191.7100  190.8250  191.3501    3764292.0      191.991121     190.927890     189.864659  181.809741  56.367202    Uptrend       False        False                 False               True                  False               False
4299 2023-11-22 20:00:00+00:00  191.3500  191.7000  191.2200  191.3000    5284341.0      192.004950     190.981795     189.958640  181.819181  56.326861    Uptrend       False        False                 False               True                  False               False
4300 2023-11-22 21:00:00+00:00  191.3000  191.4700  191.2300  191.3000    5445344.0      192.030416     191.020295     190.010174  181.828671  56.326861    Uptrend       False        False                 False               True                  False               False
4301 2023-11-22 22:00:00+00:00  191.3500  191.3500  191.2300  191.3100      79540.0      192.043130     191.064795     190.086460  181.837777  56.333162    Uptrend       False        False                 False               True                  False               False
4302 2023-11-22 23:00:00+00:00  191.3200  191.3400  191.2200  191.3100       4906.0      192.054671     191.104420     190.154169  181.846744  56.333162    Uptrend       False        False                 False               True                  False               False
4303 2023-11-23 00:00:00+00:00  191.2500  191.3100  191.2200  191.2600       8722.0      192.063789     191.134920     190.206051  181.855964  56.292147    Uptrend       False        False                 False               True                  False               False
4304 2023-11-24 09:00:00+00:00  191.2600  191.2600  191.1000  191.1000       4503.0      192.052997     191.161920     190.270843  181.865015  56.160644    Uptrend       False        False                 False               True                  False               False
4305 2023-11-24 10:00:00+00:00  191.0800  191.1000  190.9700  191.1000       9966.0      192.045584     191.183920     190.322256  181.874070  56.160644    Uptrend       False        False                 False               True                  False               False
4306 2023-11-24 11:00:00+00:00  191.1000  191.1000  190.7200  190.7600      15038.0      192.025243     191.196420     190.367597  181.883015  55.880449    Uptrend       False        False                 False               True                  False               False
